59	10	26	19	26	14059.8708	0.003	
60	10	26	20	26	13975.2231	0.003	
61	10	26	21	26	13891.3492	0.003	
62	10	26	23	26	13725.9607	0.003	
63	10	26	24	26	13644.4637	0.003	
64	10	26	25	26	13563.7821	0.003	
65	10	26	26	26	13483.919	0.009	
66	10	26	27	26	13404.8925	0.003	
67	10	26	28	26	13326.7106	0.003	
68	10	26	29	26	13249.3898	0.003	
69	10	26	30	26	13172.939	0.003	
70	10	26	31	26	13097.3781	0.003	
71	10	26	32	26	13022.7083	0.003	
72	10	26	33	26	12948.9494	0.003	
73	10	26	34	26	12876.1217	0.003	
74	10	26	35	26	12804.2335	0.003	
75	10	26	36	26	12733.3036	0.003	
76	10	26	37	26	12663.3544	0.003	
77	10	26	38	26	12594.3931	0.003	
78	10	26	39	26	12526.4504	0.003	
79	10	26	40	26	12459.5332	0.003	
80	10	26	41	26	12393.667	0.003	
81	10	26	42	26	12328.8677	0.003	
82	10	26	71	26	11041.4312	0.009	
83	10	26	72	26	11022.7678	0.009	
84	99	61	33	61	12978.4075	0.003	15805.57
85	99	61	34	61	12906.7481	0.003	
86	99	61	35	61	12836.0553	0.003	
87	99	61	37	61	12697.6438	0.006	
88	99	61	38	61	12629.96	0.003	
89	99	61	39	61	12563.3173	0.003	
90	99	61	40	61	12497.7379	0.003	
91	99	61	41	61	12433.2404	0.003	
92	99	61	42	61	12369.848	0.003	
93	99	61	43	61	12307.5835	0.003	
94	99	61	44	61	12246.4719	0.003	
95	99	61	45	61	12186.5376	0.003	
96	99	61	58	61	11527.96	0.003	
97	99	61	59	61	11487.7847	0.003	
98	99	61	60	61	11449.3022	0.006	
99	99	61	61	61	11412.5632	0.003	
100	99	61	62	61	11377.6164	0.003	
101	99	61	74	61	11115.5301	0.003	
102	99	61	75	61	11108.2294	0.003	
103	11	48	27	48	13417.0118	0.003	15805.51
104	11	48	30	48	13186.7615	0.003	
105	11	48	31	48	13111.7811	0.003	
106	11	48	32	48	13037.7115	0.003	
107	11	48	33	48	12964.5668	0.003	
108	11	48	35	48	12821.1105	0.003	
109	11	48	36	48	12750.8319	0.003	
110	11	48	37	48	12681.5452	0.003	
111	11	48	38	48	12613.2657	0.003	
112	11	48	39	48	12546.0129	0.003	
113	11	48	40	48	12479.808	0.003	
114	11	48	41	48	12414.6704	0.003	
115	11	48	42	48	12350.6208	0.003	
116	11	48	43	48	12287.6829	0.003	
117	11	48	44	48	12225.8793	0.003	
118	11	48	47	48	12047.5182	0.003	
119	11	48	49	48	11934.7561	0.009	
120	11	48	51	48	11827.1662	0.009	
121	11	48	55	48	11628.5413	0.003	
122	11	48	57	48	11538.055	0.003	
123	11	48	58	48	11495.148	0.003	
124	11	48	60	48	11414.2019	0.003	
125	11	48	61	48	11376.2512	0.003	
126	11	48	63	48	11305.6048	0.003	
127	11	48	72	48	11083.1057	0.003	
128	11	48	73	48	11068.8016	0.003	
129	11	48	74	48	11056.6665	0.003	
130	11	48	75	48	11046.687	0.003	
131	11	48	76	48	11038.8374	0.012	
132	99	51	31	51	13180.5629	0.009	15774.00
133	99	51	32	51	13106.602	0.003	
134	99	51	33	51	13033.568	0.009	
135	99	51	35	51	12890.3421	0.003	
136	99	51	36	51	12820.1841	0.003	
137	99	51	37	51	12751.0181	0.003	
138	99	51	40	51	12549.6641	0.003	
139	99	51	41	51	12484.6593	0.003	
140	99	51	42	51	12420.7466	0.003	
141	99	51	43	51	12357.9494	0.003	
142	99	51	44	51	12296.2908	0.003	
143	99	51	45	51	12235.7928	0.003	
144	99	51	46	51	12176.4859	0.003	
145	99	51	47	51	12118.3867	0.009	
146	99	51	59	51	11527.0353	0.006	
147	99	51	60	51	11487.63	0.006	
148	99	51	61	51	11449.9265	0.009	
149	99	51	62	51	11413.9775	0.003	
150	99	51	75	51	11125.4614	0.009	
151	99	51	76	51	11118.1757	0.003	
152	12	53	0	53	15829.7806	0.003	15829.77
153	12	53	1	53	15732.2163	0.003	
154	12	53	2	53	15635.3264	0.003	
155	12	53	3	53	15539.1034	0.003	
156	12	53	4	53	15443.5521	0.003	
157	12	53	5	53	15348.6845	0.003	
158	12	53	6	53	15254.4925	0.003	
159	12	53	8	53	15068.176	0.003	
160	12	53	9	53	14976.0697	0.003	
161	12	53	10	53	14884.6649	0.006	
162	12	53	11	53	14793.9577	0.003	
163	12	53	12	53	14703.976	0.003	
164	12	53	14	53	14526.1764	0.003	
165	12	53	15	53	14438.3767	0.003	
166	12	53	16	53	14351.3234	0.003	
167	12	53	17	53	14265.0108	0.003	
168	12	53	18	53	14179.4586	0.003	
169	12	53	20	53	14010.6698	0.003	
170	12	53	21	53	13927.4463	0.003	
171	12	53	22	53	13845.0076	0.003	
172	12	53	24	53	13682.5683	0.003	
173	12	53	25	53	13602.5766	0.003	
174	12	53	26	53	13523.4151	0.003	
175	12	53	27	53	13445.1065	0.003	
176	12	53	28	53	13367.6518	0.003	
177	12	53	29	53	13291.0726	0.003	
178	12	53	30	53	13215.3783	0.003	
179	12	53	31	53	13140.5865	0.009	
180	12	53	32	53	13066.7016	0.003	
181	12	53	33	53	12993.7452	0.003	
182	12	53	34	53	12921.7313	0.003	
183	12	53	35	53	12850.6791	0.003	
184	12	53	37	53	12711.5258	0.003	
185	12	53	38	53	12643.4585	0.003	
186	12	53	39	53	12576.4211	0.003	
187	12	53	40	53	12510.4414	0.003	
188	12	53	41	53	12445.5309	0.003	
189	12	53	42	53	12381.7154	0.003	
190	12	53	43	53	12319.0143	0.003	
191	12	53	44	53	12257.4535	0.003	
192	12	53	45	53	12197.0663	0.003	
193	12	53	74	53	11101.6437	0.009	
194	12	53	75	53	11092.5561	0.009	
195	99	36	32	36	13127.9613	0.003	15807.23
196	99	36	34	36	12981.8458	0.006	
197	99	36	35	36	12910.2061	0.003	
198	99	36	36	36	12839.5243	0.003	
199	99	36	37	36	12769.8295	0.003	
200	99	36	39	36	12633.4394	0.003	
201	99	36	40	36	12566.7962	0.003	
202	99	36	41	36	12501.2075	0.003	
203	99	36	42	36	12436.6948	0.003	
204	99	36	43	36	12373.2828	0.003	
205	99	36	44	36	12310.9909	0.003	
206	99	36	45	36	12249.8473	0.003	
207	99	36	46	36	12189.8709	0.003	
208	99	36	47	36	12131.0862	0.003	
209	99	36	59	36	11529.6149	0.012	
210	99	36	60	36	11489.171	0.006	
211	99	36	62	36	11413.2809	0.009	
212	99	36	63	36	11377.9509	0.009	
213	99	36	75	36	11104.0679	0.009	
214	99	36	76	36	11094.4819	0.006	
215	99	36	79	38	11075.4123	0.008	
216	15	38	47	38	12200.0453	0.004	15873.86
217	15	38	49	38	12086.3407	0.004	
218	15	38	61	38	11520.7022	0.008	
219	15	38	62	38	11483.7427	0.004	
220	15	38	63	38	11448.5374	0.008	
221	15	38	64	38	11415.128	0.008	
222	15	38	78	38	11154.5672	0.012	
223	15	38	79	38	11150.6544	0.004	
224	15	36	46	36	12260.4149	0.004	15877.79
225	15	36	47	36	12201.6431	0.004	
226	15	36	48	36	12144.0893	0.004	
227	15	36	49	36	12087.7751	0.004	
228	15	36	50	36	12032.7438	0.004	
229	15	36	51	36	11979.0132	0.008	
230	15	36	61	36	11520.9343	0.004	
231	15	36	62	36	11483.8566	0.004	
232	15	36	63	36	11448.5115	0.004	
233	15	36	64	36	11414.9562	0.004	
234	15	36	66	36	11353.3779	0.012	
235	15	36	78	36	11151.6132	0.012	
236	15	36	79	36	11147.4387	0.004	
237	15	35	48	35	12144.8549	0.008	15879.69
238	15	35	62	35	11483.9181	0.012	
239	15	35	78	35	11150.2352	0.008	
240	15	35	79	35	11145.9275	0.004	
241	15	37	47	37	12200.8606	0.004	15875.86
242	15	37	49	37	12087.0682	0.004	
243	15	37	50	37	12032.0838	0.004	
244	15	37	51	37	11978.3951	0.008	
245	15	37	52	37	11926.064	0.008	
246	15	37	61	37	11520.8252	0.004	
247	15	37	64	37	11415.0345	0.004	
248	15	37	66	37	11353.6006	0.012	
249	15	37	78	37	11153.0728	0.012	
250	15	37	79	37	11149.0232	0.004	
251	15	37	79	35	11150.486	0.012	
252	99	38	79	37	10722.1254	0.003	15537.99
253	99	38	79	39	10720.6952	0.003	
254	15	37	79	37	11149.0245	0.003	15875.85
255	11	26	81	28	10980.1177	0.012	15845.11
256	11	31	80	29	10991.8995	0.012	15838.42
257	95	8	77	9	15262.1519	0.009	Ar+4965
258	95	9	77	10	15262.4158	0.006	rotational relaxation
259	95	10	77	11	15262.7077	0.006	
260	95	11	77	12	15263.0319	0.003	
261	95	12	77	13	15263.3865	0.009	
262	95	9	76	10	15271.9969	0.006	
263	95	10	76	11	15272.2502	0.006	
264	95	11	76	12	15272.5387	0.003	
265	95	12	76	13	15272.8512	0.009	
266	95	10	77	9	15263.3442	0.006	
267	95	11	77	10	15263.7261	0.003	
268	95	12	77	11	15264.1434	0.006	
269	95	13	77	12	15264.5887	0.006	
270	95	9	76	8	15272.624	0.006	
271	95	10	76	9	15272.9478	0.006	
272	95	11	76	10	15273.3011	0.003	
273	95	12	76	11	15273.6869	0.009	
274	95	13	76	12	15274.09	0.006	
275	95	14	76	13	15274.5449	0.009	
276	95	16	76	15	15275.5089	0.012	
277	95	8	72	9	15329.5165	0.009	
278	95	9	72	10	15329.6333	0.006	
279	95	10	72	11	15329.7679	0.006	
280	95	11	72	12	15329.9239	0.003	
281	95	12	72	13	15330.0918	0.006	
282	95	13	72	14	15330.2846	0.006	
283	95	9	72	8	15330.486	0.006	
284	95	10	72	9	15330.7013	0.006	
285	95	11	72	10	15330.9407	0.003	
286	95	12	72	11	15331.2005	0.006	
287	95	13	72	12	15331.4806	0.006	
288	95	14	72	13	15331.777	0.009	
289	95	16	72	15	15332.4258	0.009	
290	95	9	78	10	15254.6268	0.009	
291	95	10	78	11	15254.9476	0.009	
292	95	11	78	12	15255.3098	0.003	
293	95	12	78	13	15255.7048	0.009	
294	95	13	78	14	15256.1334	0.009	
295	95	14	78	15	15256.6098	0.012	
296	95	8	78	7	15254.8018	0.012	
297	95	9	78	8	15255.1474	0.009	
298	95	10	78	9	15255.5216	0.009	
299	95	11	78	10	15255.9331	0.003	
300	95	12	78	11	15256.3832	0.009	
301	95	13	78	12	15256.8659	0.009	
302	95	14	78	13	15257.398	0.012	
303	95	9	79	10	15248.4321	0.012	
304	95	10	79	11	15248.7847	0.012	
305	95	11	79	12	15249.1915	0.003	
306	95	12	79	13	15249.6287	0.009	
307	95	13	79	14	15250.1096	0.012	
308	95	8	79	7	15248.5356	0.012	
309	95	9	79	8	15248.8904	0.012	
310	95	10	79	9	15249.2946	0.012	
311	95	11	79	10	15249.7439	0.003	
312	95	12	79	11	15250.2205	0.012	
313	95	13	79	12	15250.7663	0.012	
314	95	14	79	13	15251.301	0.012	
315	201	67	23	66	17966.5041	0.003	Ar+5017
316	201	67	23	68	17952.7546	0.003	
317	201	67	24	66	17886.1857	0.003	
318	201	67	24	68	17872.5184	0.003	
319	201	67	25	66	17806.694	0.009	
320	201	67	25	68	17793.1244	0.012	
321	201	67	26	66	17728.0539	0.003	
322	201	67	26	68	17714.5657	0.003	
323	201	67	28	66	17573.3457	0.003	
324	201	67	28	68	17560.0415	0.003	
325	201	67	30	66	17422.1651	0.003	
326	201	67	30	68	17409.0503	0.003	
327	201	67	32	66	17274.6233	0.003	
328	201	67	32	68	17261.707	0.003	
329	201	67	33	66	17202.2521	0.009	
330	201	67	33	68	17189.4304	0.009	
331	201	67	34	66	17130.8403	0.003	
332	201	67	34	68	17118.1299	0.003	
333	201	67	35	66	17060.3971	0.006	
334	201	67	35	68	17047.791	0.009	
335	201	67	36	66	16990.9496	0.003	
336	201	67	36	68	16978.4548	0.003	
337	201	67	37	66	16922.5065	0.003	
338	201	67	37	68	16910.1232	0.009	
339	201	67	38	66	16855.0969	0.003	
340	201	67	38	68	16842.8243	0.003	
341	201	67	39	66	16788.7253	0.003	
342	201	67	39	68	16776.5791	0.009	
343	201	67	40	66	16723.4297	0.003	
344	201	67	40	68	16711.3947	0.003	
345	201	67	41	66	16659.2247	0.003	
346	201	67	41	68	16647.3181	0.009	
347	201	67	42	66	16596.1264	0.003	
348	201	67	42	68	16584.3407	0.003	
349	201	67	43	66	16534.1569	0.009	
350	201	67	44	66	16473.3686	0.003	
351	201	67	44	68	16461.8461	0.003	
352	201	67	46	66	16355.3551	0.003	
353	201	67	46	68	16344.1096	0.003	
354	201	67	48	66	16242.3054	0.003	
355	201	67	48	68	16231.3521	0.003	
356	201	67	50	66	16134.4513	0.003	
357	201	67	50	68	16123.8122	0.003	
358	201	67	51	66	16082.5534	0.009	
359	201	67	51	68	16072.0786	0.006	
360	201	67	52	66	16032.0337	0.009	
361	201	67	63	66	15579.7442	0.003	
362	201	67	63	68	15571.7755	0.003	
363	201	67	64	66	15549.1503	0.003	
364	201	67	64	68	15541.4532	0.003	
365	201	67	65	66	15520.5225	0.003	
366	201	67	65	68	15513.1113	0.003	
367	201	67	66	66	15493.9142	0.003	
368	201	67	66	68	15486.8055	0.003	
369	201	67	67	66	15469.3805	0.003	
370	201	67	67	68	15462.5897	0.003	
371	201	67	68	66	15446.9729	0.003	
372	201	67	68	68	15440.5287	0.006	
373	201	67	69	66	15426.7516	0.006	
374	201	67	69	68	15420.6602	0.003	
375	201	67	70	66	15408.7693	0.009	
376	201	67	71	66	15393.0778	0.003	
377	201	67	71	68	15387.7816	0.003	
378	201	67	72	66	15379.7371	0.003	
379	201	67	72	68	15374.8923	0.003	
380	201	67	73	66	15368.8043	0.003	
381	201	67	73	68	15364.4611	0.003	
382	201	67	74	66	15360.3647	0.012	
383	201	67	74	68	15356.609	0.003	
384	202	67	22	66	17965.8305	0.003	
385	202	67	22	68	17951.9911	0.003	
386	202	67	23	66	17884.6972	0.003	
387	202	67	23	68	17870.9407	0.003	
388	202	67	24	66	17804.3691	0.009	
389	202	67	24	68	17790.7111	0.009	
390	202	67	25	66	17724.8833	0.003	
391	202	67	25	68	17711.3101	0.003	
392	202	67	27	66	17568.4538	0.003	
393	202	67	27	68	17555.0552	0.003	
394	202	67	28	68	17478.228	0.009	
395	202	67	29	68	17402.2861	0.003	
396	202	67	30	68	17327.2542	0.009	
397	202	67	31	66	17266.1202	0.003	
398	202	67	31	68	17253.1016	0.003	
399	202	67	32	66	17192.8072	0.006	
400	202	67	32	68	17179.8891	0.009	
401	202	67	33	66	17120.4405	0.003	
402	202	67	33	68	17107.6271	0.003	
403	202	67	34	66	17049.0242	0.003	
404	202	67	34	68	17036.317	0.003	
405	202	67	35	66	16978.5938	0.009	
406	202	67	35	68	16965.9819	0.006	
407	202	67	36	66	16909.1395	0.003	
408	202	67	36	68	16896.6422	0.003	
409	202	67	37	66	16840.6982	0.009	
410	202	67	37	68	16828.3122	0.009	
411	202	67	38	66	16773.2817	0.003	
412	202	67	38	68	16761.0128	0.003	
413	202	67	39	68	16694.762	0.009	
414	202	67	40	66	16641.6169	0.003	
415	202	67	40	68	16629.5833	0.003	
416	202	67	42	66	16514.3116	0.003	
417	202	67	42	68	16502.5272	0.003	
418	202	67	43	68	16440.6977	0.012	
419	202	67	44	66	16391.5564	0.003	
420	202	67	44	68	16380.0312	0.003	
421	202	67	45	66	16331.9394	0.012	
422	202	67	45	68	16320.5567	0.009	
423	202	67	46	66	16273.5399	0.003	
424	202	67	46	68	16262.297	0.006	
425	202	67	47	66	16216.3854	0.009	
426	202	67	48	66	16160.4926	0.009	
427	202	67	48	68	16149.5358	0.009	
428	202	67	49	66	16105.9025	0.006	
429	202	67	49	68	16095.1066	0.003	
430	202	67	61	66	15564.8113	0.012	
431	202	67	61	68	15556.3311	0.006	
432	202	67	62	66	15530.4383	0.003	
433	202	67	62	68	15522.2105	0.003	
434	202	67	63	66	15497.9309	0.003	
435	202	67	63	68	15489.9614	0.003	
436	202	67	64	66	15467.3386	0.003	
437	202	67	64	68	15459.6395	0.003	
438	202	67	65	66	15438.7106	0.003	
439	202	67	65	68	15431.2994	0.003	
440	202	67	67	66	15387.5681	0.003	
441	202	67	67	68	15380.7783	0.003	
442	202	67	68	68	15358.7106	0.003	
443	202	67	69	66	15344.9407	0.003	
444	202	67	69	68	15338.8503	0.003	
445	202	67	70	66	15326.9566	0.003	
446	202	67	70	68	15321.2478	0.003	
447	202	67	71	66	15311.2657	0.003	
448	202	67	71	68	15305.9706	0.003	
449	202	67	72	66	15297.9279	0.009	
450	202	67	72	68	15293.0784	0.003	
451	202	67	74	66	15278.5569	0.009	
452	202	67	75	66	15272.7653	0.009	
453	301	147	2	146	18696.4393	0.01	NdYAG
454	301	147	2	148	18664.5549	0.01	
455	301	147	3	146	18604.8604	0.01	
456	301	147	3	148	18573.1408	0.01	
457	301	147	4	146	18513.9906	0.01	
458	301	147	4	148	18482.4411	0.02	
459	301	147	7	146	18245.837	0.01	
460	301	147	7	148	18214.7219	0.02	
461	301	147	10	146	17984.4051	0.01	
462	301	147	10	148	17953.7805	0.03	
463	301	147	13	146	17729.9088	0.03	
464	301	147	13	148	17699.8393	0.03	
465	301	147	17	146	17401.8831	0.03	
466	301	147	17	148	17372.492	0.04	
467	301	147	19	146	17242.8792	0.03	
468	301	147	19	148	17213.8781	0.03	
469	301	147	51	146	15278.3063	0.01	
470	301	147	51	148	15258.8955	0.01	
471	301	147	52	146	15240.3884	0.01	
472	301	147	52	148	15221.4952	0.03	
473	301	147	53	146	15204.479	0.03	
474	301	147	53	148	15186.1719	0.01	
475	302	21	2	20	18885.5637	0.01	
476	302	21	2	22	18880.6311	0.01	
477	302	21	3	22	18783.8465	0.01	
478	302	21	4	20	18692.6162	0.01	
479	302	21	4	22	18687.7252	0.01	
480	302	21	5	20	18597.1426	0.01	
481	302	21	5	22	18592.272	0.01	
482	302	21	6	20	18502.3462	0.01	
483	302	21	6	22	18497.5063	0.01	
484	302	21	9	20	18222.0711	0.01	
485	302	21	9	22	18217.2859	0.01	
486	302	21	10	20	18130.0273	0.01	
487	302	21	10	22	18125.2664	0.01	
488	302	21	11	20	18038.6831	0.01	
489	302	21	13	20	17858.136	0.01	
490	302	21	14	20	17768.9323	0.01	
491	302	21	14	22	17764.2718	0.01	
492	302	21	15	20	17680.455	0.01	
493	302	21	15	22	17675.815	0.01	
494	302	21	17	22	17501.1311	0.01	
495	302	21	19	20	17333.9839	0.01	
496	302	21	19	22	17329.4257	0.01	
497	302	21	21	22	17160.7913	0.01	
498	302	21	22	22	17077.6359	0.01	
499	302	21	23	20	16999.7121	0.02	
500	302	21	24	22	16913.7219	0.03	
501	302	21	25	20	16837.3597	0.01	
502	302	21	26	22	16753.0527	0.01	
503	302	21	27	20	16678.2942	0.03	
504	302	21	28	20	16600.0249	0.01	
505	302	21	28	22	16595.6998	0.01	
506	302	21	29	20	16522.6005	0.01	
507	302	21	29	22	16518.3197	0.01	
508	302	21	30	20	16446.0522	0.02	
509	302	21	30	22	16441.8134	0.01	
510	302	21	32	22	16291.4379	0.01	
511	302	21	33	20	16221.7504	0.01	
512	302	21	33	22	16217.5968	0.01	
513	302	21	35	20	16076.8068	0.02	
514	302	21	35	22	16072.7214	0.01	
515	302	21	42	20	15600.6349	0.04	
516	302	21	42	22	15596.8047	0.04	
517	302	21	43	20	15536.8038	0.02	
518	302	21	43	22	15533.0049	0.02	
519	302	21	45	20	15412.4967	0.01	
520	302	21	45	22	15408.7762	0.01	
521	302	21	46	20	15352.0641	0.01	
522	302	21	46	22	15348.3906	0.01	
523	302	21	48	20	15234.7835	0.01	
524	302	21	48	22	15231.1977	0.01	
525	302	21	49	20	15177.9746	0.01	
526	302	21	51	20	15068.1923	0.01	
527	302	21	51	22	15064.7397	0.01	
528	303	30	3	29	18691.9768	0.03	
529	303	30	3	31	18685.0387	0.01	
530	303	30	4	29	18595.9487	0.01	
531	303	30	4	31	18589.0151	0.01	
532	303	30	5	29	18500.5908	0.01	
533	303	30	5	31	18493.7	0.01	
534	303	30	6	29	18405.9119	0.01	
535	303	30	6	31	18399.0424	0.01	
536	303	30	7	29	18311.9071	0.01	
537	303	30	7	31	18305.0726	0.01	
538	303	30	8	29	18218.6022	0.01	
539	303	30	8	31	18211.7955	0.01	
540	303	30	11	29	17942.8334	0.01	
541	303	30	11	31	17936.105	0.01	
542	303	30	12	29	17852.3115	0.01	
543	303	30	12	31	17845.6346	0.01	
544	303	30	13	29	17762.5163	0.01	
545	303	30	13	31	17755.877	0.01	
546	303	30	15	29	17585.0957	0.03	
547	303	30	15	31	17578.4926	0.02	
548	303	30	16	29	17497.4708	0.01	
549	303	30	16	31	17490.9163	0.01	
550	303	30	17	29	17410.5932	0.01	
551	303	30	17	31	17404.078	0.01	
552	303	30	18	29	17324.4742	0.01	
553	303	30	18	31	17318.007	0.03	
554	303	30	20	29	17154.5176	0.01	
555	303	30	20	31	17148.1068	0.01	
556	303	30	21	29	17070.6861	0.01	
557	303	30	21	31	17064.3079	0.01	
558	303	30	22	29	16987.6435	0.02	
559	303	30	22	31	16981.3272	0.03	
560	303	30	24	29	16823.9655	0.01	
561	303	30	24	31	16817.6979	0.01	
562	303	30	25	29	16743.3331	0.01	
563	303	30	25	31	16737.1165	0.01	
564	303	30	26	29	16663.5009	0.03	
565	303	30	26	31	16657.3555	0.04	
566	303	30	28	29	16506.4324	0.01	
567	303	30	28	31	16500.3386	0.01	
568	303	30	29	29	16429.1682	0.01	
569	303	30	29	31	16423.1054	0.01	
570	303	30	32	29	16202.6572	0.01	
571	303	30	32	31	16196.7335	0.01	
572	303	30	33	29	16128.9744	0.01	
573	303	30	33	31	16123.0741	0.02	
574	303	30	42	29	15509.5044	0.03	
575	303	30	42	31	15504.0674	0.02	
576	303	30	43	29	15445.8776	0.01	
577	303	30	43	31	15440.4922	0.01	
578	303	30	44	29	15383.3574	0.02	
579	303	30	44	31	15378.048	0.01	
580	303	30	46	29	15261.788	0.01	
581	303	30	46	31	15256.5968	0.01	
582	303	30	47	29	15202.7741	0.01	
583	303	30	47	31	15197.6394	0.01	
584	303	30	48	29	15144.975	0.01	
585	303	30	48	31	15139.8999	0.01	
586	303	30	49	29	15088.4091	0.01	
587	303	30	49	31	15083.4074	0.01	
588	304	48	2	47	18799.3768	0.04	
589	304	48	3	47	18703.0009	0.01	
590	304	48	3	49	18691.9844	0.01	
591	304	48	4	47	18607.3033	0.01	
592	304	48	4	49	18596.3174	0.01	
593	304	48	5	47	18512.2794	0.01	
594	304	48	5	49	18501.3575	0.01	
595	304	48	6	47	18417.9287	0.01	
596	304	48	6	49	18407.06	0.01	
597	304	48	7	47	18324.2768	0.01	
598	304	48	7	49	18313.4599	0.01	
599	304	48	8	47	18231.3252	0.01	
600	304	48	8	49	18220.5462	0.02	
601	304	48	10	47	18047.4811	0.01	
602	304	48	10	49	18036.805	0.01	
603	304	48	11	47	17956.6308	0.01	
604	304	48	11	49	17945.9926	0.01	
605	304	48	12	47	17866.488	0.01	
606	304	48	12	49	17855.8999	0.01	
607	304	48	14	47	17688.3491	0.04	
608	304	48	14	49	17677.8579	0.03	
609	304	48	15	47	17600.3866	0.01	
610	304	48	15	49	17589.9718	0.01	
611	304	48	16	47	17513.1581	0.01	
612	304	48	16	49	17502.7916	0.01	
613	304	48	17	47	17426.6805	0.03	
614	304	48	17	49	17416.402	0.04	
